address,cap,partner
0x012b3F370B21132fB579EeF3e44759D6411AceF9,2,false
0x9c560b31f53e9fa264f573a4FbC5A6cc2b2A5B57,2,false
0x2e33bbfab7bF8e85c550ba0D14475bA0AF88CA63,2,false
0xb245e81ED78d212812c501eBd45b19436E6C7175,2,false
0x74370Cded2BDC9a38bF3EEec20Ebf3F8B7dB6Ff1,2,false
0x6059A9D75429f85cea103Fa8Ea104410191BdDFA,2,true
0xCaAacc78cF9De582E6A1438D8a5BDe6293b482B6,2,true
